,Unnamed: 0,author,title,description,url,urlToImage,Date,content,source.id,Source
82,82,Insider Intelligence,"ChatGPT and Generative AI in Payments: Reality, Hype, What's Next, and How to Prepare",ChatGPT is the most talked-about technology of 2023 and has caught the attention of payments services providers.,https://www.businessinsider.com/generative-ai-in-payments-reality-hype-next-how-to-prepare-2023-may,https://i.insider.com/64414647632fda001803ccf4?width=1200&format=jpeg,2023-05-11 16:00:07,ChatGPT a conversational AI model built by OpenAI is the most talked about technology of  And it has caught the attention of payments services providers keen to unlock the potential of the generative AI that powers it Insider Intelligence Generative AI is set to revolutionize various sub verticals within the payments industry The most significant impact is expected to be seen in payment networks mobile wallet providers and issuing banks Over the next few years we expect to see many positive use cases for generative AI The most viable and valuable are believed to be in authentic chat personalization credit scoring payment optimization and fraud detection On the other hand there are a couple of not so promising use cases for generative AI in payments which include security and compliance While generative AI s rise may seem sudden it will take a considerable time for industries to fully embrace its disruptive impact Want to learn where generative AI has the greatest impact in payments the most and least promising use cases for the technology and actionable steps for providers to prepare for its rise Click here to purchase the full report and use code CHATGPT for  off,business-insider,Business Insider
83,83,Insider Intelligence,"ChatGPT and Generative AI in Payments: Reality, Hype, What's Next, and How to Prepare",ChatGPT is the most talked-about technology of 2023 and has caught the attention of payments services providers.,https://www.businessinsider.com/chatgpt-ai-in-payments-hype-how-to-prepare-2023-may,https://i.insider.com/64414647632fda001803ccf4?width=1200&format=jpeg,2023-05-19 18:00:08,ChatGPT a conversational AI model built by OpenAI is the most talked about technology of  And it has caught the attention of payments services providers keen to unlock the potential of the generative AI that powers it Insider Intelligence Generative AI is set to revolutionize various sub verticals within the payments industry The most significant impact is expected to be seen in payment networks mobile wallet providers and issuing banks Over the next few years we expect to see many positive use cases for generative AI The most viable and valuable are believed to be in authentic chat personalization credit scoring payment optimization and fraud detection On the other hand there are a couple of not so promising use cases for generative AI in payments which include security and compliance While generative AI s rise may seem sudden it will take a considerable time for industries to fully embrace its disruptive impact Want to learn where generative AI has the greatest impact in payments the most and least promising use cases for the technology and actionable steps for providers to prepare for its rise Click here to purchase the full report and use code CHATGPT for  off,business-insider,Business Insider
84,84,Beatrice Nolan,Software company CEO says using ChatGPT cuts the time it takes to complete coding tasks from around 9 weeks to just a few days,"Girish Mathrubootham, the CEO of Freshworks, told Fortune that his company is using OpenAI's ChatGPT to write code.",https://www.businessinsider.com/chatgpt-coding-openai-ceo-save-time-ai-jobs-software-2023-5,https://i.insider.com/646c922aa739dc001808fe03?width=1200&format=jpeg,2023-05-23 11:23:28,The CEO of the software firm Freshworks says his workers are using OpenAI s ChatGPT to write code Girish Mathrubootham told Fortune some tasks that usually took  to  weeks were completed in a few days Generative AI s impressive coding skills are making it easier for people to develop software Morning Brew Insider recommends waking up with a daily newsletter Loading Something is loading Thanks for signing up Access your favorite topics in a personalized feed while you re on the go download the app Email address By clicking Sign Up you also agree to marketing emails from both Insider and Morning Brew and you accept Insider s Terms and Privacy Policy Click here for Morning Brew s privacy policy The CEO of the software company Freshworks says his employees are using OpenAI s ChatGPT to write code and it s saving them a ton of time We use ChatGPT to write code Girish Mathrubootham told Fortune Software development that used to take anywhere from eight to  weeks now can be done in less than a week he said Generative AI s impressive coding skills are making it easier for people to develop software across the board Some VCs and startup founders told Insider s Stephanie Palazzolo that this could disrupt the way software was created distributed and used A representative for Freshworks did not immediately respond to a request for comment made outside normal business hours Freshworks isn t the only example of companies using this new technology to increase productivity The CEO of Octopus Energy said artificial intelligence was doing the work of hundreds of people at the company Greg Jackson wrote for The Times of London that the company had been using AI for months and that emails written by these tools delivered better customer satisfaction than those from trained workers Workers are also taking it upon themselves to leverage AI to increase their productivity and output behind their bosses backs One worker speaking under the pseudonym Ben told Vice that ChatGPT did around  of their job The recent popularity of AI powered tools like ChatGPT is stoking employee fears about the automation of jobs especially amid a wave of layoffs affecting several industries A March report from Goldman Sachs said that generative AI tools like ChatGPT could lead to significant disruption in the labor market and affect around  million full time jobs globally,business-insider,Business Insider
85,85,Insider Intelligence,"ChatGPT and Generative AI in Payments: Reality, Hype, What's Next, and How to Prepare",ChatGPT is the most talked-about technology of 2023 and has caught the attention of payments services providers.,https://www.businessinsider.com/chatgpt-and-generative-ai-in-payments-how-to-prepare-hype-2023-may,https://i.insider.com/64414647632fda001803ccf4?width=1200&format=jpeg,2023-05-29 16:00:08,ChatGPT a conversational AI model built by OpenAI is the most talked about technology of  And it has caught the attention of payments services providers keen to unlock the potential of the generative AI that powers it Insider Intelligence Generative AI is set to revolutionize various sub verticals within the payments industry The most significant impact is expected to be seen in payment networks mobile wallet providers and issuing banks Over the next few years we expect to see many positive use cases for generative AI The most viable and valuable are believed to be in authentic chat personalization credit scoring payment optimization and fraud detection On the other hand there are a couple of not so promising use cases for generative AI in payments which include security and compliance While generative AI s rise may seem sudden it will take a considerable time for industries to fully embrace its disruptive impact Want to learn where generative AI has the greatest impact in payments the most and least promising use cases for the technology and actionable steps for providers to prepare for its rise Click here to purchase the full report and use code CHATGPT for  off,business-insider,Business Insider
86,86,Insider Intelligence,"ChatGPT and Generative AI in Insurance: Reality, Hype, What's Next, and How to Prepare",ChatGPT is the most talked-about technology of 2023 and has piqued the interest of insurance industry leaders.,https://www.businessinsider.com/chatgpt-ai-insurance-whats-next-how-to-prepare-reality-hype-2023-june,https://i.insider.com/6440364f3f6f690018de91ee?width=1200&format=jpeg,2023-06-01 17:00:08,ChatGPT a conversational AI model built by OpenAI is the most talked about technology of  And it has piqued the interest of insurance industry leaders But where exactly will ChatGPT and generative AI broadly have the greatest impact And what are its most and least promising use cases Insider Intelligence Generative AI is set to revolutionize various types of insurance Based on the impact of the technology in the US property and casualty insurance will be the most transformed and health insurance will be the second most impacted However life insurance is expected to be least impacted by generative AI especially in the short term Over the course of the next three years there will be many promising use cases for generative AI The most valuable and viable are personalized marketing campaigns employee facing chatbots claims prevention claims automation product development fraud detection and customer facing chatbots Although there are many positive use cases generative AI is not currently suitable for underwriting and compliance While generative AI s rise was sudden it will take time for insurers to fully embrace its power and potential In the full report we delve into the future of generative AI and provide actionable steps for insurance providers to prepare for its rise Click here to purchase this report and use code CHATGPT for ,business-insider,Business Insider
87,87,Heather Stewart,"Almost 60% of people want regulation of AI in UK workplaces, survey finds",Survey shows support for government setting rules around use of technologies such as ChatGPT to protect workers’ jobsAlmost 60% of people would like to see the UK government regulate the use of generative AI technologies such as ChatGPT in the workplace to he…,https://www.theguardian.com/technology/2023/may/31/almost-60-of-people-call-for-regulation-of-ai-in-uk-workplaces-research-reveals,https://i.guim.co.uk/img/media/c34792535b0cca57452200978ade5e9f0332b851/10_284_5109_3066/master/5109.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=102ccf7efbd124cb9c58935180b5817a,2023-05-31 13:31:01,Almost  of people would like to see the UK government regulate the use of generative AI technologies such as ChatGPT in the workplace to help safeguard jobs according to a survey As leading figures in the tech industry call for restrictions on the rapid development of AI research by the Prospect trade union suggests strong public support for regulation In a survey of more than   people last month  agreed that the government should set rules around the use of generative AI to protect workers jobs Just  said the government should not interfere because the benefits are likely to outweigh any costs Employers have used various forms of AI for some time including in target setting and hiring and firing decisions but the salience of the technologies has increased dramatically since the release of ChatGPT which hit  million users within two months of launch Analysts at Goldman Sachs recently suggested AI could ultimately replace m jobs up to a quarter of the global workforce though many of these would be replaced by new jobs needed to work alongside the technology They identified administrative jobs as those most at risk followed by those in law architecture and engineering Prospect represents skilled workers such as scientists and engineers Andrew Pakes the deputy general secretary of the union said many employees are already experiencing some form of AI through automated decision making often in conjunction with workplace surveillance It s the hidden decision making behind surveillance software and many of the AI tools that leaves workers feeling uneasy about how decisions are being made he said Rather than waiting until more problems occur before taking action government must engage now with both employees and employers to draw up fair new rules for using this tech The survey also showed that  of workers would be uncomfortable with having their movements tracked at work and  with having their keyboard use monitored while they are working from home In a recent white paper the government appeared to suggest it would take a laissez faire approach to the development of AI with a foreword by the science innovation and technology secretary suggesting it had delivered fantastic social and economic benefits for real people skip past newsletter promotion Sign up to TechScape Free weekly newsletter Alex Hern s weekly dive in to how technology is shaping our lives Privacy Notice Newsletters may contain info about charities online ads and content funded by outside parties For more information see our Newsletters may contain info about charities online ads and content funded by outside parties For more information see our Privacy Policy We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply after newsletter promotion But government sources have suggested that the prime minister has some concerns about the technology Pakes said it was important for regulation to tackle what he called the here and now of AI as well as the potential for apocalyptic risks in the future The government can act today he said The TUC has called for limits on the way employers gather and use data about their staff which can then be fed into automated decisions Mary Towers who leads the TUC s work on AI in the workplace told a recent House of Lords select committee hearing Data is about control data is about influence data is the route that workers have to establish fair conditions at work She warned that AI could be used to intensify work to a level where it becomes unsustainable The TUC is calling for workers to be told what data is being gathered about them and how it is being used,,The Guardian
88,88,insider@insider.com (Insider Intelligence),"ChatGPT and Generative AI Around the World: Maturity, Opportunities, and Hurdles in Key Regions","ChatGPT has received a lot of press since its November 2022 launch. But while interest in the tool is high, its use is not yet universal.",https://www.businessinsider.com/chatgpt-ai-around-the-world-key-regions-hurdles-maturity-opportunities-2023-may,https://i.insider.com/6465284f7224930019f34a4f?width=1200&format=jpeg,2023-05-29 18:00:00,ChatGPT has received a lot of press since its November  launch But while interest in the tool is high almost everywhere its use is not yet universal Insider Intelligence In most regions around the world high interest in generative AI is being matched by innovations related to the technology deployment of the tool and adoption by consumers But the level of maturity across these three areas is not equal everywhere The quick advancement of generative AI in Canada Europe and Latin America has resulted in successful start ups in those regions However despite high interest in and rapid adoption of generative AI in Canada Europe and Latin America it might not be smooth sailing for the technology Regulation in each of these regions could be a major sticking point that scuppers faster maturation Although China s generative AI ecosystem is currently lagging behind it is set to explode This delayed approach may actually put China in a strong position since it will have already ironed out regulatory issues Infrastructure readiness will be a challenge but regulatory readiness will be the biggest barrier to adoption especially in markets where ChatGPT already has a foothold In the full report we take a look at the maturity levels of generative AI around the world outline some of the region specific challenges and opportunities and speculate as to the future shape of the market in these regions Click here to purchase the full report and use code CHATGPT for  off,business-insider,Business Insider
89,89,Caleb Kraft,Using ChatGPT and Raspberry Pi To Build A Never Ending Story Book,"Most people will agree that the biggest and most common problem with a good story, is that it ends. This project, put together by Erin St. Blaine for Adafruit address that with the unending capabilities of ChatGPT and a Raspberry Pi. Erin takes you though the…",https://makezine.com/article/technology/raspberry-pi/using-chatgpt-and-raspberry-pi-to-build-a-never-ending-story-book/,https://i0.wp.com/makezine.com/wp-content/uploads/2023/06/raspberry_pi_imagine.jpg?fit=1920%2C1080&ssl=1,2023-06-06 15:00:00,Most people will agree that the biggest and most common problem with a good story is that it ends This project put together by Erin St Blaine for Adafruit address that with the unending capabilities of ChatGPT and a Raspberry Pi Erin takes you though the whole process of how to properly hollow out a book for use in a project like this Using a scrollsaw seems to be the trick to getting a good cut here This concept is very well done and brings to life an idea that many of us have been fantasizing about for decades The idea of an AI driven book that will come up with stories that teach lessons on the fly has been a powerful piece in Sci Fi for quite some time For example one of my favorite stories The Diamond Age Or A Young Lady s Illustrated Primer by Neil Stephenson centers on such a book We re really close to making the whole system with dynamic lessons but for now we ll just have to live with unending amusement,,Makezine.com
90,90,Maya Posch,ChatGPT v. The Legal System: Why Trusting ChatGPT Gets You Sanctioned,"Recently, an amusing anecdote made the news headlines pertaining to the use of ChatGPT by a lawyer. This all started when a Mr. Mata sued the airline where years prior he claims a metal serving car…",https://hackaday.com/2023/05/29/chatgpt-v-the-legal-system-why-trusting-chatgpt-gets-you-sanctioned/,https://hackaday.com/wp-content/uploads/2023/02/ChatGPT-1.jpg,2023-05-29 14:00:44,Recently an amusing anecdote made the news headlines pertaining to the use of ChatGPT by a lawyer This all started when a Mr Mata sued the airline where years prior he claims a metal serving cart struck his knee When the airline filed a motion to dismiss the case on the basis of the statute of limitations the plaintiff s lawyer filed a submission in which he argued that the statute of limitations did not apply here due to circumstances established in prior cases which he cited in the submission Unfortunately for the plaintiff s lawyer the defendant s counsel pointed out that none of these cases could be found leading to the judge requesting the plaintiff s counsel to submit copies of these purported cases Although the plaintiff s counsel complied with this request the response from the judge full court order PDF was a curt and rather irate response pointing out that none of the cited cases were real and that the purported case texts were bogus The defense that the plaintiff s counsel appears to lean on is that ChatGPT assisted in researching these submissions and had assured the lawyer Mr Schwartz that all of these cases were real The lawyers trusted ChatGPT enough to allow it to write an affidavit that they submitted to the court With Mr Schwartz likely to be sanctioned for this performance it should also be noted that this is hardly the first time that ChatGPT and kin have been involved in such mishaps Gullible Counsel With the breathless hype that has been spun up around ChatGPT and the underlying Large Language Models LLMs such as GPT  and GPT  to the average person it may seem that we have indeed entered the era of hyperintelligent all knowing artificial intelligence Even more relevant to the legal profession is that GPT  seemingly aced the Uniform Bar Exam which led to many to suggest that perhaps the legal profession was now at risk of being taken over by AI Yet the evidence so far suggests that LLMs are if anything mostly a hindrance to attorneys as these LLMs have no concept of what is true or false leading to situations where for example ChatGPT will spit out a list of legal scholars convicted of sexual harassment even when this is provably incorrect In this particular  case where law professor Jonathan Turley saw himself accused in this manner it was fortunately just in an email from a colleague who had asked ChatGPT to create such a list as part of a research project The claim made by ChatGPT to support the accusation against Turley was that a  Washington Post article had described Mr Turley as having sexually harassed a female student on a trip to Alaska Only no such trip ever took place the article cited does not exist and Mr Turley has never been accused of such inappropriate behavior Clearly ChatGPT has a habit of making things up which OpenAI the company behind ChatGPT and the GPT  LLM does not deny but promises will improve over time It would thus seem that nothing that ChatGPT generates can be considered to be the truth the whole truth or even a grain of truth To any reasonable person or attorney at law it should thus be obvious that ChatGPT and kin are not reliable tools to be used with any research Whether it s for a case or while doing homework as a legal student Use Only As Directed In recent years the use of LLMs by students to dodge the responsibility of doing their homework has increased significantly along with other uses of auto generated text such as entire websites books and YouTube videos Interestingly enough the actual generated text is often believable enough that it is hard to distinguish whether a specific text was generated or written by a person But especially when the temperature is turned up the LLM has been set to accept a broader range of next word probabilities in generating its strings the biggest give away is often in citations and references in the text This is helpfully pointed out by Hannah Rozear and Sarah Park both librarians at the Duke University Libraries who in their article summarize why students at Duke and elsewhere may not want to lean so heavily on asking ChatGPT to do their homework for them They liken ChatGPT to talking with someone who is hallucinating while under the influence of certain substances Such a person will confidently make statements hold entire conversations but fail to follow any coherent reasoning or be able to provide evidence to back up these statements This is basically why we stopped going to oracles to get life advice What both of them do think ChatGPT is good for is asking for leads on a specific topic as well as where to find more information such as library databases You can even use ChatGPT as a fancy grammar and style checker playing more to the strengths of an LLM What they explicitly warn against however is to ask ChatGPT to summarize a source to write a literature review for you or for it to have any knowledge of current events In the end you do not want to be the student who hands in work that ChatGPT helped with only to learn afterwards that your literature review paper references points that were not in the reviewed literature and half the cited works and or authors have never existed Although this would be probably less awkward than when it happens to you as a lawyer in the midst of a court case Never Trust Commercials When Microsoft announced its GitHub Copilot AI which was supposed to make it possible to generate entire blocks of code or even programs with the press of a button it had many people imagining that before long manually writing code would become obsolete and even executives could generate the Next Big Thing with a simple query describing the application It didn t take long for reality to set in here of course As reality began to set in it dawned on people that writing code is generally more involved than simply asking Google and blindly copying code from the resulting StackOverflow and similar links When does code contain a security vulnerability What is the right way to elegantly encapsulate these complex dataflows without negatively impacting performance and future maintenance Will Copilot maintain this code that I do not understand for me Will Copilot write the accompanying documentation The same principle applies with writing a literature review and legal dissertation in that as the person responsible for its production you are expected to understand every part of it When you blindly trust that citations and references spit out by an LLM are true without due diligence then it makes you the dunce In the case of Mr Schwartz and his ill fated attempts to improve his legal prowess he failed to do even the barest modicum of cross referencing beyond asking ChatGPT whether it was sure these cases were real with the following ChatGPT transcript from the affidavit illustrating the chatbot s false confidence Q ls varghese a real case A Yes Varghese v China Southern Airlines Co Ltd  F d  th Cir  is a real case Q What is your source A I apologize for the confusion earlier Upon double checking I found that the case Varghese v China Southern Airlines Co Ltd  F d  th Cir  does indeed exist and can be found on legal research databases such as Westlaw and LexisNexis I apologize for any inconvenience or confusion my earlier responses may have caused Q Are the other cases you provided fake A No the other cases I provided are real and can be found in reputable legal databases such as LexisNexis and Westlaw What is likely to trip the average person up here is that ChatGPT maintains the same tone that a real person would employing the first person I apologize form making it appear as if there is an intelligence capable of reasoning and comprehension behind the chat box Thus when ChatGPT insists that it has found these cited cases in these real legal databases it can instill a level of confidence that this is true even when the proper course of action is to perform this check oneself More experienced ChatGPT users will certainly recognize I apologize for the confusion earlier along with As an AI language model as a warning sign to seek legal advice elsewhere Make Believe AI Although it is tragic that an attorney stands to lose his job due to AI it s illustrative that the reason for this is the exact opposite of what the media has been breathlessly warning about would happen In the expectation that LLMs somehow express a form of intelligence beyond that of a basic SQL database we have been both working up our fears of the technology as well as using it for purposes for which it is not suitable Like any technology there are things for which it is suitable but true intelligence is displayed in knowing the limitations of the technologies one uses Unfortunately for those who failed the LLM intelligence test this can have real life consequences from getting a failing grade to being fired or sanctioned As tempting as it is here to point and laugh at Mr Schwartz for doing a dumb thing it would probably be wise to consider what similar shortcuts we may have inadvertently stumbled into lest we become the next target of ridicule,,Hackaday
91,91,Jay Peters,Elon Musk’s lawyer accuses Microsoft of abusing its access to Twitter data,Elon Musk’s personal lawyer Alex Spiro sent a letter on behalf of Twitter to Microsoft CEO Satya Nadella accusing Microsoft of violating an agreement between them for the use of its APIs and data.,https://www.theverge.com/2023/5/18/23729216/twitter-microsoft-api-data-sharing-elon-musk-satya-nadella,https://cdn.vox-cdn.com/thumbor/l0_-U17tDi8ziXYkFrU9UCkzXCM=/0x0:3000x2000/1200x628/filters:focal(1500x1000:1501x1001)/cdn.vox-cdn.com/uploads/chorus_asset/file/23926015/acastro_STK050_06.jpg,2023-05-18 22:44:05,Elon Musk s personal lawyer Alex Spiro sent a letter on behalf of Twitter to Microsoft CEO Satya Nadella that accuses Microsoft of violating Twitter s developer agreement as reported by The New York Times In the Thursday letter available in full below Spiro claims that Microsoft may have been in violation of multiple provisions of Twitter s developer agreement for an extended period of time Until recently Microsoft had integrated Twitter s APIs with some of its products Twitter s letter claims Microsoft operated eight separate Twitter API apps integrated with products like Xbox Bing and its ads platform But it began pulling support for those APIs in April including dropping clip sharing to Twitter from Xbox likely due to Twitter s new and generally more expensive API tiers According to the letter examples of Microsoft violating Twitter s developer agreement include using the API for unauthorized uses and purposes and Microsoft not informing Twitter of any use case for six of the eight Microsoft Apps that it continued to operate until last month Claiming their agreement requires full cooperation from Microsoft Spiro s letter requests a compliance audit for each of the eight apps through April  when Microsoft shut them down It demands a broad swath of information from Microsoft about each of the apps and how it used Twitter data all provided by June th Related Elon Musk threatens to sue Microsoft Microsoft spokesperson Frank Shaw shared the following statement with The Verge Today we heard from a law firm representing Twitter with some questions about our previous use of the free Twitter API We will review these questions and respond appropriately We look forward to continuing our long term partnership with the company The company also told the NYT that it doesn t currently pay Twitter for data Twitter s press email replied to a request for comment with a poop emoji as it has since March,the-verge,The Verge
92,92,msmash,ChatGPT Risks Divide Biden Administration Over AI Rules in EU,Biden administration officials are divided over how aggressively new artificial intelligence tools should be regulated -- and their differences are playing out this week in Sweden. From a report: Some White House and Commerce Department officials support the …,https://slashdot.org/story/23/05/31/1136212/chatgpt-risks-divide-biden-administration-over-ai-rules-in-eu,https://a.fsdn.com/sd/topics/ai_64.png,2023-05-31 14:00:00,You know that feeling when you re leaning back on a stool and it starts to tip over Well that s how I feel all the time Steven Wright,,Slashdot.org
93,93,EditorDavid,'The Tech Industry was Deflating. Then Came ChatGPT',"An anonymous reader shared this report from the Washington Post:

A year ago, the mood in Silicon Valley was dour. Big Tech stocks were falling, the cryptocurrency bubble had popped, and a wave of layoffs was beginning to sweep through the industry. 

Then th…",https://slashdot.org/story/23/06/05/0317226/the-tech-industry-was-deflating-then-came-chatgpt,https://a.fsdn.com/sd/topics/ai_64.png,2023-06-05 07:18:00,An anonymous reader shared this report from the Washington Post Calling NVIDIA an AI chipmaker the article points out that Friday NVIDIA s valuation on the stock market was   billion within spitting range of Amazon which is worth   trillion NVIDIA is now one of only a handful of companies in the world to hit  trillion in value,,Slashdot.org
94,94,BeauHD,JPMorgan Developing ChatGPT-Like AI Service For Investment Advice,"JPMorgan Chase has applied to trademark a product called IndexGPT, indicating its development of a ChatGPT-like software service that uses artificial intelligence (AI) to select investments for customers. CNBC reports: IndexGPT will tap ""cloud computing softw…",https://slashdot.org/story/23/05/25/2247217/jpmorgan-developing-chatgpt-like-ai-service-for-investment-advice,https://a.fsdn.com/sd/topics/ai_64.png,2023-05-26 00:20:00,You know that feeling when you re leaning back on a stool and it starts to tip over Well that s how I feel all the time Steven Wright,,Slashdot.org
95,95,Sindhu Sundar,ChatGPT copycats are taking over the App Store — and costing users even more than the real thing,"ChatGPT debuted on the App Store earlier this month, but a number of similar apps are populating the search results for OpenAI's hit chatbot.",https://www.businessinsider.com/openai-chatgpt-app-copycat-taking-over-the-apple-app-store-2023-5,https://i.insider.com/646b800663c86a0018cd1c10?width=1200&format=jpeg,2023-05-22 18:24:07,Several apps that seem to rip off OpenAI s ChatGPT are populating Apple s App Store OpenAI launched the ChatGPT app for iPhones earlier this month Other similar apps may charge more than the  monthly fee for ChatGPT Plus per Bloomberg Morning Brew Insider recommends waking up with a daily newsletter Loading Something is loading Thanks for signing up Access your favorite topics in a personalized feed while you re on the go download the app Email address By clicking Sign Up you also agree to marketing emails from both Insider and Morning Brew and you accept Insider s Terms and Privacy Policy Click here for Morning Brew s privacy policy ChatGPT is now available on Apple s App Store and so are a lot of similar looking AI chatbots A slew of apps like Chat with Ask AI and AI Chat Chatbot AI Assistant have cropped up on the App Store recently Their descriptions mirror some of the common use cases for ChatGPT promoting how they can be used to help generate recipes based on available ingredients or to create summaries notes and outlines and some of them have icons that resemble OpenAI s flower like circular logo They re not just dupes Some are powered by ChatGPT or GPT  according to their descriptions on the App Store OpenAI has made the API for its models accessible which lets others use those models to develop tools It s a fairly common practice for developers to use available APIs to come up with their own products and monetize them For its part Apple has indicated recently that it has an extensive app review team that scrutinizes apps on the platform to remove imposter and fraudulent apps While the ChatGPT app is free and ChatGPT Plus costs  a month some of the other apps are asking for more depending on the subscription plan Unlimited access on an app called Ask AI which touts answers from GPT   costs   a week or a one time payment of   Other apps were also offering subscriptions at similar rates Bloomberg reported Representatives for OpenAI did not immediately respond to requests for comment on Monday morning A representative for Apple declined to comment Emails sent to the developer contacts for the apps Ask AI and AI Chat Chatbot AI Assistant did not receive responses Because a number of AI chatbots available can be developed with the help of OpenAI s accessible API these other tools can offer legitimate services Bloomberg noted One app called Chat AI responded to Bloomberg s prompt saying I can assure you that I am not a ripoff of ChatGPT according to the report Chat AI has a million active monthly users and distinguishes itself through selectable AI roles camera integration and tools for professionals a spokesperson for the app s developer told Bloomberg The official ChatGPT app is currently available on the Apple store in the US and the company has said it will soon be rolling it out to users around the world,business-insider,Business Insider
96,96,"Thomas Aneiro, Moxfive",ChatGPT is about to revolutionize cybersecurity,"Whether automating tasks or assisting in building new ideas, ChatGPT and other AI tools can help amplify and reinforce cybersecurity.",https://venturebeat.com/security/chatgpt-is-about-to-revolutionize-cybersecurity/,https://venturebeat.com/wp-content/uploads/2023/05/annevb_machine_learning_and_artificial_intelligence_improving_c_1dc8420d-4489-454d-8584-7cc84deb1b6b.png?w=1200&strip=all,2023-05-14 15:20:00,Join top executives in San Francisco on July   to hear how leaders are integrating and optimizing AI investments for success Learn More Unless you purposely avoid social media or the internet completely you ve likely heard about a new AI model called ChatGPT which is currently open to the public for testing This allows cybersecurity professionals like me to see how it might be useful to our industry The widely available use of machine learning artificial intelligence ML AI for cybersecurity practitioners is relatively new One of the most common use cases has been endpoint detection and response EDR where ML AI uses behavior analytics to pinpoint anomalous activities It can use known good behavior to discern outliers then identify and kill processes lock accounts trigger alerts and more Whether it s used for automating tasks or to assist in building and fine tuning new ideas ML AI can certainly help amplify security efforts or reinforce a sound cybersecurity posture Let s look at a few of the possibilities AI and its potential in cybersecurity When I started in cybersecurity as a junior analyst I was responsible for detecting fraud and security events using Splunk a security information and event management SIEM tool Splunk has its own language Search Processing Language SPL which can increase in complexity as queries get more advanced Event Transform  Join us in San Francisco on July   where top executives will share how they have integrated and optimized AI investments for success and avoided common pitfalls Register Now That context helps to understand the power of ChatGPT which has already learned SPL and can turn a junior analyst s prompt into a query in just seconds significantly lowering the bar for entry If I asked ChatGPT to write an alert for a brute force attack against Active Directory it would create the alert and explain the logic behind the query Since it s closer to a standard SOC type alert and not an advanced Splunk search this can be a perfect guide for a rookie SOC analyst Another compelling use case for ChatGPT is automating daily tasks for an overextended IT team In nearly every environment the number of stale Active Directory accounts can range from dozens to hundreds These accounts often have privileged permissions and while a full privileged access management technology strategy is recommended businesses may not be able to prioritize its implementation This creates a situation where the IT team resorts to the age old DIY approach where system administrators use self written scheduled scripts to disable stale accounts The creation of these scripts can now be turned over to ChatGPT which can build the logic to identify and disable accounts that have not been active in the past  days If a junior engineer can create and schedule this script in addition to learning how the logic works then ChatGPT can help the senior engineers administrators free up time for more advanced work If you re looking for a force multiplier in a dynamic exercise ChatGPT can be used for purple teaming or a collaboration of red and blue teams to test and improve an organization s security posture It can build simple examples of scripts a penetration tester might use or debug scripts that may not be working as expected One MITRE ATT CK technique that is nearly universal in cyber incidents is persistence For example a standard persistence tactic that an analyst or threat hunter should be looking for is when an attacker adds their specified script command as a startup script on a Windows machine With a simple request ChatGPT can create a rudimentary but functional script that will enable a red teamer to add this persistence to a target host While the red team uses this tool to aid penetration tests the blue team can use it to understand what those tools may look like to create better alerting mechanisms Benefits are plenty but so are the limits Of course if there is analysis needed for a situation or research scenario AI is also a critically useful aid to expedite or introduce alternative paths for that required analysis Especially in cybersecurity whether for automating tasks or sparking new ideas AI can reduce efforts to reinforce a sound cybersecurity posture However there are limitations to this usefulness and by that I am referring to complex human cognition coupled with real world experiences that are often involved in decision making Unfortunately we cannot program an AI tool to function like a human being we can only use it for support to analyze data and produce output based on facts that we input While AI has made great leaps in a short amount of time it can still produce false positives that need to be identified by a human being Still one of the biggest benefits of AI is automating daily tasks to free up humans to focus on more creative or time intensive work AI can be used to create or increase the efficiency of scripts for use by cybersecurity engineers or system administrators for example I recently used ChatGPT to rewrite a dark web scraping tool I created which reduced the completion time from days to hours Without question AI is an important tool that security practitioners can use to alleviate repetitive and mundane tasks and it can also provide instructional aid for less experienced security professionals If there are drawbacks to AI informing human decision making I would say that anytime we use the word automation there s a palpable fear that the technology will evolve and eliminate the need for humans in their jobs In the security sector we also have tangible concerns that AI can be used nefariously Unfortunately the latter of these concerns has already been proven to be true with threat actors using tools to create more convincing and effective phishing emails In terms of decision making I think it is still very early days to rely on AI to arrive at final decisions in practical everyday situations The human ability to use universally subjective thinking is central to the decision process and thus far AI lacks the capability to emulate those skills So while the various iterations of ChatGPT have created a fair amount of buzz since the preview last year as with other new technologies we must address the uneasiness it has generated I don t believe that AI will eliminate jobs in information technology or cybersecurity On the contrary AI is an important tool that security practitioners can use to alleviate repetitive and mundane tasks While we re witnessing the early days of AI technology and even its creators appear to have a limited understanding of its power we have barely scratched the surface of possibilities for how ChatGPT and other ML AI models will transform cybersecurity practices I m looking forward to seeing what innovations are next Thomas Aneiro is senior director for technology advisory services at Moxfive,,VentureBeat
